Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
12,6,5,4,24,0.19715866,1
12,6,5,4,29,0.197245517,1
12,6,5,4,25,0.199616598,1
12,6,5,4,28,0.198231767,1
12,6,5,4,26,0.204758483,1
12,6,5,2,13,9.88E-05,1
12,6,5,0,1,0.020294491,1
12,6,5,0,3,0.016961151,1
12,6,5,0,2,0.019882921,1
12,6,5,0,5,0.018507551,1
12,6,5,0,0,0.010735984,1
12,6,5,0,4,0.009828166,1
12,6,9,1,11,0,0
12,6,9,1,7,0,0
12,6,9,1,8,0,0
12,6,9,1,10,0,0
12,6,9,1,6,0,0
12,6,9,1,9,0,0
12,6,9,3,23,0,0
12,6,9,3,22,0,0
12,6,9,3,20,0,0
12,6,9,3,18,0,0
12,6,9,2,16,0,0
12,6,9,2,12,0,0
12,6,9,2,17,0,0
12,6,9,2,15,0,0
12,6,9,2,13,0,0
12,6,9,3,19,0.002606669,1
12,6,9,2,14,0.000703928,1
12,6,9,3,21,0.002859366,1
12,6,9,0,1,0.030129575,1
12,6,9,0,3,0.031245403,1
12,6,9,0,2,0.027872114,1
12,6,9,0,5,0.028842361,1
12,6,9,0,0,0.035153929,1
12,6,9,0,4,0.034375708,1
12,6,9,4,27,0.497381558,2
12,6,9,4,24,0.502685088,2
12,6,9,4,29,0.497228945,2
12,6,9,4,25,0.504140158,2
12,6,9,4,28,0.503283183,2
12,6,9,4,26,0.502757398,2
12,6,13,1,8,0,0
12,6,13,3,20,0,0
12,6,13,2,12,0,0
12,6,13,2,17,0,0
12,6,13,2,15,0,0
12,6,13,2,13,0,0
12,6,13,3,19,0,0
12,6,13,2,14,0,0
12,6,13,3,21,0,0
12,6,13,1,11,0.040515605,1
12,6,13,1,7,0.019139334,1
12,6,13,1,10,0.018563243,1
12,6,13,1,6,0.038602121,1
12,6,13,1,9,0.019771519,1
12,6,13,3,23,0.002315913,1
12,6,13,3,22,0.002125254,1
12,6,13,3,18,0.001779331,1
12,6,13,2,16,0.002632587,1
12,6,13,0,1,0.082242081,1
12,6,13,0,3,0.076468221,1
12,6,13,0,2,0.081844656,1
12,6,13,0,5,0.076767032,1
12,6,13,0,0,0.082790514,1
12,6,13,0,4,0.080950362,1
12,6,13,4,27,0.351167165,2
12,6,13,4,24,0.347476173,2
12,6,13,4,29,0.298280176,2
12,6,13,4,25,0.300936262,2
12,6,13,4,28,0.346886373,2
12,6,13,4,26,0.349911008,2
12,6,17,1,8,0,0
12,6,17,2,17,0,0
12,6,17,2,13,0,0
12,6,17,3,19,0,0
12,6,17,2,14,0,0
12,6,17,3,21,0,0
12,6,17,1,11,0,0
12,6,17,1,7,0,0
12,6,17,1,10,0,0
12,6,17,1,6,0,0
12,6,17,1,9,0,0
12,6,17,3,23,0,0
12,6,17,3,18,0,0
12,6,17,2,16,0,0
12,6,17,3,20,0.000229451,1
12,6,17,2,12,0.00316569,1
12,6,17,2,15,0.003866225,1
12,6,17,3,22,0.002750689,1
12,6,17,0,1,0.08173669,1
12,6,17,0,3,0.0794338,1
12,6,17,0,2,0.080605853,1
12,6,17,0,5,0.078619247,1
12,6,17,0,0,0.07880422,1
12,6,17,0,4,0.081176507,1
12,6,17,4,28,0.147258679,1
12,6,17,4,27,0.199164914,2
12,6,17,4,24,0.200733239,2
12,6,17,4,29,0.200463349,2
12,6,17,4,25,0.201559161,2
12,6,17,4,26,0.201380485,2
12,6,21,1,8,0,0
12,6,21,2,17,0,0
12,6,21,2,13,0,0
12,6,21,3,19,0,0
12,6,21,2,14,0,0
12,6,21,3,21,0,0
12,6,21,1,11,0,0
12,6,21,1,7,0,0
12,6,21,1,10,0,0
12,6,21,1,6,0,0
12,6,21,1,9,0,0
12,6,21,3,23,0,0
12,6,21,3,18,0,0
12,6,21,3,20,0,0
12,6,21,2,12,0,0
12,6,21,2,15,0,0
12,6,21,3,22,0,0
12,6,21,2,16,0.000805579,1
12,6,21,0,1,0.065104161,1
12,6,21,0,3,0.062117228,1
12,6,21,0,2,0.068352294,1
12,6,21,0,5,0.066078711,1
12,6,21,0,0,0.066304152,1
12,6,21,0,4,0.068443448,1
12,6,21,4,28,0.197977524,1
12,6,21,4,27,0.196284813,1
12,6,21,4,24,0.203253391,1
12,6,21,4,29,0.201344257,1
12,6,21,4,25,0.152644773,1
12,6,21,4,26,0.201243755,1
12,7,1,1,8,0,0
12,7,1,2,17,0,0
12,7,1,2,13,0,0
12,7,1,3,19,0,0
12,7,1,2,14,0,0
12,7,1,3,21,0,0
12,7,1,1,11,0,0
12,7,1,1,7,0,0
12,7,1,1,10,0,0
12,7,1,1,6,0,0
12,7,1,1,9,0,0
12,7,1,3,18,0,0
12,7,1,2,12,0,0
12,7,1,2,15,0,0
12,7,1,3,22,0,0
12,7,1,2,16,0,0
12,7,1,3,23,0.003646825,1
12,7,1,3,20,0.004195765,1
12,7,1,0,1,0.023708951,1
12,7,1,0,3,0.018229219,1
12,7,1,0,2,0.01808461,1
12,7,1,0,5,0.019499143,1
12,7,1,0,0,0.022340408,1
12,7,1,0,4,0.011749007,1
12,7,1,4,28,0.203366828,1
12,7,1,4,27,0.20182925,1
12,7,1,4,24,0.198040925,1
12,7,1,4,29,0.203677097,1
12,7,1,4,25,0.197733416,1
12,7,1,4,26,0.202345429,1
12,7,5,1,8,0,0
12,7,5,2,17,0,0
12,7,5,3,19,0,0
12,7,5,2,14,0,0
12,7,5,3,21,0,0
12,7,5,1,11,0,0
12,7,5,1,7,0,0
12,7,5,1,10,0,0
12,7,5,1,6,0,0
12,7,5,1,9,0,0
12,7,5,3,18,0,0
12,7,5,2,12,0,0
12,7,5,2,15,0,0
12,7,5,3,22,0,0
12,7,5,2,16,0,0
12,7,5,2,13,0.003163311,1
12,7,5,3,23,0.001844873,1
12,7,5,3,20,0.000655721,1
12,7,5,0,1,0.021505465,1
12,7,5,0,3,0.018379655,1
12,7,5,0,2,0.019880905,1
12,7,5,0,5,0.017270502,1
12,7,5,0,0,0.020891121,1
12,7,5,0,4,0.018842245,1
12,7,5,4,28,0.198966787,1
12,7,5,4,27,0.098656273,1
12,7,5,4,24,0.199988553,1
12,7,5,4,29,0.153959058,1
12,7,5,4,25,0.199496464,1
12,7,5,4,26,0.197502897,1
12,7,9,1,8,0,0
12,7,9,2,14,0,0
12,7,9,3,21,0,0
12,7,9,1,11,0,0
12,7,9,1,7,0,0
12,7,9,1,10,0,0
12,7,9,1,6,0,0
12,7,9,1,9,0,0
12,7,9,3,18,0,0
12,7,9,2,12,0,0
12,7,9,2,15,0,0
12,7,9,2,16,0,0
12,7,9,3,20,0,0
12,7,9,2,17,0.002084675,1
12,7,9,3,19,0.002087923,1
12,7,9,3,22,0.002174537,1
12,7,9,2,13,0.001507139,1
12,7,9,3,23,0.000141891,1
12,7,9,0,1,0.03256615,1
12,7,9,0,3,0.037920683,1
12,7,9,0,2,0.037401423,1
12,7,9,0,5,0.030901735,1
12,7,9,0,0,0.031755628,1
12,7,9,0,4,0.034307516,1
12,7,9,4,28,0.502991665,2
12,7,9,4,27,0.498299389,2
12,7,9,4,24,0.499305702,2
12,7,9,4,29,0.451062456,2
12,7,9,4,25,0.451625114,2
12,7,9,4,26,0.451189262,2
12,7,13,1,8,0,0
12,7,13,2,14,0,0
12,7,13,3,21,0,0
12,7,13,1,6,0,0
12,7,13,1,9,0,0
12,7,13,3,18,0,0
12,7,13,2,12,0,0
12,7,13,2,16,0,0
12,7,13,2,17,0,0
12,7,13,3,19,0,0
12,7,13,3,22,0,0
12,7,13,2,13,0,0
12,7,13,3,23,0,0
12,7,13,1,11,0.021060035,1
12,7,13,1,7,0.018993547,1
12,7,13,1,10,0.016571672,1
12,7,13,2,15,0.003851708,1
12,7,13,3,20,0.003043552,1
12,7,13,0,1,0.080512722,1
12,7,13,0,3,0.082392721,1
12,7,13,0,2,0.079737557,1
12,7,13,0,5,0.076580873,1
12,7,13,0,0,0.080540933,1
12,7,13,0,4,0.076074218,1
12,7,13,4,28,0.352368458,2
12,7,13,4,27,0.352991403,2
12,7,13,4,24,0.352831404,2
12,7,13,4,29,0.304221428,2
12,7,13,4,25,0.355598652,2
12,7,13,4,26,0.354446473,2
12,7,17,1,8,0,0
12,7,17,2,14,0,0
12,7,17,1,6,0,0
12,7,17,1,9,0,0
12,7,17,3,18,0,0
12,7,17,2,12,0,0
12,7,17,2,17,0,0
12,7,17,3,19,0,0
12,7,17,3,22,0,0
12,7,17,2,13,0,0
12,7,17,3,23,0,0
12,7,17,1,11,0,0
12,7,17,1,7,0,0
12,7,17,1,10,0,0
12,7,17,2,15,0,0
12,7,17,3,21,0.002596115,1
12,7,17,2,16,0.002859664,1
12,7,17,3,20,0.002964857,1
12,7,17,0,1,0.078035628,1
12,7,17,0,3,0.080286789,1
12,7,17,0,2,0.078323779,1
12,7,17,0,5,0.079963774,1
12,7,17,0,0,0.082528951,1
12,7,17,0,4,0.082281923,1
12,7,17,4,28,0.15211721,1
12,7,17,4,27,0.19589415,1
12,7,17,4,24,0.150066033,1
12,7,17,4,29,0.199830282,1
12,7,17,4,25,0.199931769,1
12,7,17,4,26,0.204020861,2
12,7,21,1,8,0,0
12,7,21,1,6,0,0
12,7,21,1,9,0,0
12,7,21,3,18,0,0
12,7,21,2,12,0,0
12,7,21,3,19,0,0
12,7,21,3,22,0,0
12,7,21,2,13,0,0
12,7,21,3,23,0,0
12,7,21,1,11,0,0
12,7,21,1,7,0,0
12,7,21,1,10,0,0
12,7,21,2,15,0,0
12,7,21,2,16,0,0
12,7,21,2,14,0.003829181,1
12,7,21,2,17,0.006829732,1
12,7,21,3,21,0.000664093,1
12,7,21,3,20,0.002011356,1
12,7,21,0,1,0.06039822,1
12,7,21,0,3,0.066064776,1
12,7,21,0,2,0.063589342,1
12,7,21,0,5,0.064136904,1
12,7,21,0,0,0.065782007,1
12,7,21,0,4,0.060978496,1
12,7,21,4,27,0.100868402,1
12,7,21,4,26,0.148738118,1
12,7,21,4,28,0.200437478,2
12,7,21,4,24,0.204447035,2
12,7,21,4,29,0.200437038,2
12,7,21,4,25,0.197698732,2
13,1,1,3,18,0,0
13,1,1,2,12,0,0
13,1,1,3,19,0,0
13,1,1,3,22,0,0
13,1,1,2,13,0,0
13,1,1,3,23,0,0
13,1,1,2,15,0,0
13,1,1,2,16,0,0
13,1,1,2,14,0,0
13,1,1,3,21,0,0
13,1,1,3,20,0,0
13,1,1,1,8,0.041985872,1
13,1,1,1,6,0.037989401,1
13,1,1,1,9,0.040467406,1
13,1,1,1,11,0.039099734,1
13,1,1,1,7,0.042114078,1
13,1,1,1,10,0.038108405,1
13,1,1,2,17,0.000748503,1
13,1,1,0,1,0.033779305,1
13,1,1,0,3,0.029827639,1
13,1,1,0,2,0.034823885,1
13,1,1,0,5,0.034711346,1
13,1,1,0,0,0.035425581,1
13,1,1,0,4,0.034461935,1
13,1,1,4,27,0.120457281,1
13,1,1,4,24,0.118953428,1
13,1,1,4,26,0.172691452,2
13,1,1,4,28,0.174074527,2
13,1,1,4,29,0.16977275,2
13,1,1,4,25,0.165585641,2
13,1,5,3,19,0,0
13,1,5,3,22,0,0
13,1,5,2,13,0,0
13,1,5,3,23,0,0
13,1,5,2,15,0,0
13,1,5,2,16,0,0
13,1,5,2,14,0,0
13,1,5,3,21,0,0
13,1,5,3,20,0,0
13,1,5,2,17,0,0
13,1,5,3,18,0.007310854,1
13,1,5,2,12,0.002086274,1
13,1,5,0,1,0.084070319,1
13,1,5,0,3,0.080870696,1
13,1,5,0,2,0.081946132,1
13,1,5,0,5,0.0801772,1
13,1,5,0,0,0.080889599,1
13,1,5,0,4,0.079926393,1
13,1,5,4,27,0.057627027,1
13,1,5,4,24,0.079069856,1
13,1,5,4,26,0.081085269,1
13,1,5,4,28,0.079164753,1
13,1,5,4,29,0.08221803,1
13,1,5,4,25,0.08133855,1
13,1,5,1,8,0.159323768,2
13,1,5,1,6,0.163074056,2
13,1,5,1,9,0.165471229,2
13,1,5,1,11,0.160041376,2
13,1,5,1,7,0.157546143,2
13,1,5,1,10,0.158182427,2
13,1,9,3,19,0,0
13,1,9,2,13,0,0
13,1,9,3,23,0,0
13,1,9,2,15,0,0
13,1,9,2,16,0,0
13,1,9,2,14,0,0
13,1,9,3,20,0,0
13,1,9,2,17,0,0
13,1,9,2,12,0,0
13,1,9,3,22,0.001154563,1
13,1,9,3,21,0.001149222,1
13,1,9,3,18,0.005395735,1
13,1,9,0,1,0.101242514,1
13,1,9,0,3,0.103024063,1
13,1,9,0,2,0.100897706,1
13,1,9,0,5,0.104152634,1
13,1,9,0,0,0.062251298,1
13,1,9,0,4,0.098834053,1
13,1,9,4,27,0.122719147,1
13,1,9,4,24,0.119496233,1
13,1,9,4,26,0.116749348,1
13,1,9,4,28,0.119492655,1
13,1,9,4,29,0.099955482,1
13,1,9,4,25,0.122211391,1
13,1,9,1,8,0.160525206,2
13,1,9,1,6,0.154072726,2
13,1,9,1,9,0.154135342,2
13,1,9,1,11,0.159619071,2
13,1,9,1,7,0.165202264,2
13,1,9,1,10,0.163357209,2
13,1,13,2,13,0,0
13,1,13,2,15,0,0
13,1,13,2,16,0,0
13,1,13,2,14,0,0
13,1,13,2,17,0,0
13,1,13,3,21,0,0
13,1,13,3,19,0.003345402,1
13,1,13,3,23,0.001126359,1
13,1,13,3,20,0.001089523,1
13,1,13,2,12,0.00228331,1
13,1,13,3,22,0.003777048,1
13,1,13,3,18,0.00326637,1
13,1,13,4,27,0.081144759,1
13,1,13,4,24,0.060111235,1
13,1,13,4,26,0.101014482,1
13,1,13,4,28,0.102578471,1
13,1,13,4,29,0.103528699,1
13,1,13,4,25,0.099271622,1
13,1,13,0,1,0.162176026,2
13,1,13,0,3,0.160606915,2
13,1,13,0,2,0.15899816,2
13,1,13,0,5,0.159121109,2
13,1,13,0,0,0.158281517,2
13,1,13,0,4,0.161076649,2
13,1,17,2,15,0,0
13,1,17,2,16,0,0
13,1,17,2,14,0,0
13,1,17,2,17,0,0
13,1,17,3,21,0,0
13,1,17,3,23,0,0
13,1,17,3,20,0,0
13,1,17,2,12,0,0
13,1,13,1,8,1.002859296,4
13,1,13,1,6,0.994503609,4
13,1,13,1,9,1.003771691,4
13,1,13,1,11,1.000487722,4
13,1,13,1,7,1.00201052,4
13,1,13,1,10,0.998598534,4
13,1,17,2,13,0.003081848,1
13,1,17,3,19,0.002126758,1
13,1,17,3,22,0.004971895,1
13,1,17,3,18,0.00331707,1
13,1,17,4,27,0.059096838,1
13,1,17,4,24,0.080389713,1
13,1,17,4,26,0.080797218,1
13,1,17,4,28,0.057573792,1
13,1,17,4,29,0.05805333,1
13,1,17,4,25,0.081210938,1
13,1,17,0,1,0.161162654,1
13,1,17,0,3,0.15824672,1
13,1,17,0,2,0.159133565,1
13,1,17,0,5,0.15636093,1
13,1,17,0,0,0.160998304,1
13,1,17,0,4,0.159475917,1
13,1,21,2,15,0,0
13,1,21,2,16,0,0
13,1,21,2,14,0,0
13,1,21,2,17,0,0
13,1,21,3,21,0,0
13,1,21,3,23,0,0
13,1,21,3,20,0,0
13,1,21,2,12,0,0
13,1,21,2,13,0,0
13,1,21,3,19,0,0
13,1,21,3,22,0,0
13,1,21,3,18,0,0
13,1,21,4,27,0.05888121,1
13,1,21,4,24,0.08167549,1
13,1,21,4,26,0.080532359,1
13,1,21,4,28,0.057216873,1
13,1,21,4,29,0.059860065,1
13,1,21,4,25,0.082776265,1
13,1,21,0,1,0.137176457,1
13,1,21,0,3,0.13815244,1
13,1,21,0,2,0.138264801,1
13,1,21,0,5,0.119946163,1
13,1,21,0,0,0.139221066,1
13,1,21,0,4,0.139935047,1
13,1,21,1,8,0.319887511,2
13,1,21,1,6,0.330765144,2
13,1,21,1,9,0.330812385,2
13,1,21,1,11,0.31832625,2
13,1,21,1,7,0.323675241,2
13,1,21,1,10,0.32522469,2
13,2,1,2,15,0,0
13,2,1,2,16,0,0
13,2,1,2,14,0,0
13,2,1,2,17,0,0
13,2,1,3,21,0,0
13,2,1,3,23,0,0
13,2,1,3,20,0,0
13,2,1,2,12,0,0
13,2,1,2,13,0,0
13,2,1,3,19,0,0
13,2,1,3,22,0,0
13,2,1,3,18,0,0
13,2,1,4,24,0.040112923,2
13,2,1,4,28,0.043190004,2
13,2,1,4,29,0.060444457,2
13,2,1,0,3,0.060210043,2
13,2,1,4,27,0.079075042,3
13,2,1,4,26,0.075369979,3
13,2,1,4,25,0.081479448,3
13,2,1,0,1,0.080326782,3
13,2,1,0,2,0.080226929,3
13,2,1,0,5,0.080200085,3
13,2,1,0,0,0.07909077,3
13,2,1,0,4,0.081691483,3
13,2,5,2,15,0,0
13,2,5,2,16,0,0
13,2,5,2,14,0,0
13,2,5,2,17,0,0
13,2,5,3,21,0,0
13,2,5,3,23,0,0
13,2,5,3,20,0,0
13,2,5,2,12,0,0
13,2,5,3,19,0,0
13,2,5,3,18,0,0
13,2,1,1,8,0.122973605,4
13,2,1,1,6,0.122764806,4
13,2,1,1,9,0.121622788,4
13,2,1,1,11,0.120257346,4
13,2,1,1,7,0.1246581,4
13,2,1,1,10,0.125548262,4
13,2,5,2,13,0.002414293,1
13,2,5,3,22,0.001291281,1
13,2,5,4,24,0.083236729,2
13,2,5,4,28,0.078465121,2
13,2,5,4,29,0.079061153,2
13,2,5,0,3,0.081682458,2
13,2,5,4,27,0.077898685,2
13,2,5,4,26,0.082888076,2
13,2,5,4,25,0.079949511,2
13,2,5,0,1,0.063637331,2
13,2,5,0,2,0.062619385,2
13,2,5,0,5,0.079855907,2
13,2,5,0,0,0.057451213,2
13,2,5,0,4,0.080299273,2
13,2,9,2,15,0,0
13,2,9,2,16,0,0
13,2,9,2,14,0,0
13,2,9,2,17,0,0
13,2,9,3,23,0,0
13,2,9,2,12,0,0
13,2,9,3,18,0,0
13,2,9,1,8,0,0
13,2,9,1,6,0,0
13,2,9,1,9,0,0
13,2,9,1,11,0,0
13,2,9,1,7,0,0
13,2,9,1,10,0,0
13,2,9,3,21,0.0006012,1
13,2,9,3,20,0.002720858,1
13,2,9,3,19,0.003929776,1
13,2,9,2,13,0.000201278,1
13,2,9,3,22,0.002122801,1
13,2,9,0,1,0.079378739,2
13,2,9,0,2,0.081638877,2
13,2,9,0,5,0.08055538,2
13,2,9,4,24,0.119837078,3
13,2,9,4,28,0.124825857,3
13,2,9,4,29,0.118250734,3
13,2,9,0,3,0.098629596,3
13,2,9,4,27,0.116972272,3
13,2,9,4,26,0.117304752,3
13,2,9,4,25,0.102223481,3
13,2,9,0,0,0.098055136,3
13,2,9,0,4,0.101207244,3
13,2,13,2,15,0,0
13,2,13,2,16,0,0
13,2,13,2,14,0,0
13,2,13,2,17,0,0
13,2,13,2,12,0,0
13,2,13,3,18,0,0
13,2,13,1,9,0,0
13,2,13,1,11,0,0
13,2,13,1,7,0,0
13,2,13,1,10,0,0
13,2,13,2,13,0,0
13,2,13,3,23,0.000774435,1
13,2,13,1,8,0.017891676,1
13,2,13,1,6,0.019212747,1
13,2,13,3,21,0.007020794,1
13,2,13,3,20,0.000651367,1
13,2,13,3,19,0.001919311,1
13,2,13,3,22,0.002183407,1
13,2,13,4,28,0.079785506,2
13,2,13,4,24,0.102326035,3
13,2,13,4,29,0.099609174,3
13,2,13,4,27,0.100483306,3
13,2,13,4,26,0.100292955,3
13,2,13,4,25,0.098525753,3
13,2,17,2,15,0,0
13,2,17,2,16,0,0
13,2,17,2,17,0,0
13,2,17,1,9,0,0
13,2,17,1,11,0,0
13,2,17,1,7,0,0
13,2,17,1,10,0,0
13,2,17,1,8,0,0
13,2,17,1,6,0,0
13,2,17,3,21,0,0
13,2,17,3,20,0,0
13,2,17,3,22,0,0
13,2,13,0,1,0.159572438,4
13,2,13,0,2,0.160665023,4
13,2,13,0,5,0.161288853,4
13,2,13,0,3,0.157417969,4
13,2,13,0,0,0.159999833,4
13,2,13,0,4,0.162965497,4
13,2,17,2,14,0.006053623,1
13,2,17,2,12,0.003298034,1
13,2,17,3,18,0.002623912,1
13,2,17,2,13,0.003492964,1
13,2,17,3,23,0.003238198,1
13,2,17,3,19,0.004524938,1
13,2,17,4,28,0.078974189,2
13,2,17,4,24,0.078285476,2
13,2,17,4,29,0.077368417,2
13,2,17,4,27,0.081437655,2
13,2,17,4,26,0.060905346,2
13,2,17,4,25,0.08090121,2
13,2,21,2,15,0,0
13,2,21,2,16,0,0
13,2,21,2,17,0,0
13,2,21,1,9,0,0
13,2,21,1,11,0,0
13,2,21,1,7,0,0
13,2,21,1,10,0,0
13,2,21,1,8,0,0
13,2,21,1,6,0,0
13,2,21,3,21,0,0
13,2,21,3,20,0,0
13,2,21,3,22,0,0
13,2,21,3,18,0,0
13,2,21,2,13,0,0
13,2,21,3,19,0,0
13,2,21,2,14,0.002035507,1
13,2,21,2,12,0.002218081,1
13,2,21,3,23,0.000550556,1
13,2,21,4,28,0.058296134,2
13,2,21,4,24,0.078775352,2
13,2,21,4,29,0.043002399,2
13,2,21,4,27,0.077178183,2
13,2,21,4,26,0.062302331,2
13,2,21,4,25,0.079304407,2
13,2,21,0,1,0.297390825,3
13,2,21,0,2,0.30101559,3
13,2,21,0,5,0.297835863,3
13,2,21,0,3,0.301857052,3
13,2,21,0,0,0.295417634,3
13,2,21,0,4,0.303357808,3
13,3,1,2,15,0,0
13,3,1,2,16,0,0
13,3,1,1,9,0,0
13,3,1,1,11,0,0
13,3,1,1,7,0,0
13,3,1,1,10,0,0
13,3,1,1,8,0,0
13,3,1,1,6,0,0
13,3,1,3,21,0,0
13,3,1,3,18,0,0
13,3,1,2,13,0,0
13,3,1,3,19,0,0
13,3,1,2,14,0,0
13,3,1,2,12,0,0
13,3,1,2,17,0.001731117,1
13,3,1,3,20,0.002024813,1
13,3,1,3,22,0.002274169,1
13,3,1,3,23,0.001382281,1
13,3,1,4,28,0.060180788,1
13,3,1,4,24,0.078492518,1
13,3,1,4,29,0.080302725,1
13,3,1,4,27,0.058211441,1
13,3,1,4,26,0.079198929,1
13,3,1,4,25,0.060723911,1
13,3,1,0,1,0.079108815,1
13,3,1,0,2,0.079082418,1
13,3,1,0,5,0.057362222,1
13,3,1,0,3,0.08092943,1
13,3,1,0,0,0.061266178,1
13,3,1,0,4,0.056960609,1
13,3,5,2,15,0,0
13,3,5,2,16,0,0
13,3,5,1,9,0,0
13,3,5,1,11,0,0
13,3,5,1,7,0,0
13,3,5,1,10,0,0
13,3,5,1,8,0,0
13,3,5,1,6,0,0
13,3,5,3,21,0,0
13,3,5,3,19,0,0
13,3,5,2,17,0,0
13,3,5,3,20,0,0
13,3,5,3,22,0,0
13,3,5,3,23,0,0
13,3,5,3,18,0.00026298,1
13,3,5,2,13,0.000535791,1
13,3,5,2,14,0.002713553,1
13,3,5,2,12,0.001369633,1
13,3,5,4,28,0.079010674,1
13,3,5,4,24,0.080506786,1
13,3,5,4,29,0.060131273,1
13,3,5,4,27,0.078642701,1
13,3,5,4,26,0.062667664,1
13,3,5,4,25,0.078806152,1
13,3,5,0,1,0.077240484,1
13,3,5,0,2,0.081243996,1
13,3,5,0,5,0.08203784,1
13,3,5,0,3,0.061543625,1
13,3,5,0,0,0.059287437,1
13,3,5,0,4,0.077576408,1
13,3,9,2,16,0,0
13,3,9,1,9,0,0
13,3,9,1,11,0,0
13,3,9,1,7,0,0
13,3,9,1,10,0,0
13,3,9,1,8,0,0
13,3,9,1,6,0,0
13,3,9,3,21,0,0
13,3,9,2,17,0,0
13,3,9,3,20,0,0
13,3,9,3,22,0,0
13,3,9,3,18,0,0
13,3,9,2,14,0,0
13,3,9,2,12,0,0
13,3,9,2,15,0.002529071,1
13,3,9,3,19,0.005309154,1
13,3,9,3,23,0.001888265,1
13,3,9,2,13,0.000790217,1
13,3,9,4,28,0.118720624,1
13,3,9,4,24,0.116293681,1
13,3,9,4,29,0.117536381,1
13,3,9,4,27,0.119775308,1
13,3,9,4,26,0.121393352,1
13,3,9,4,25,0.123329068,1
13,3,9,0,1,0.101294541,1
13,3,9,0,2,0.102665667,1
13,3,9,0,5,0.103466871,1
13,3,9,0,3,0.100744655,1
13,3,9,0,0,0.100013609,1
13,3,9,0,4,0.100772435,1
13,3,13,2,16,0,0
13,3,13,1,9,0,0
13,3,13,1,11,0,0
13,3,13,1,7,0,0
13,3,13,2,17,0,0
13,3,13,3,22,0,0
13,3,13,3,18,0,0
13,3,13,2,14,0,0
13,3,13,2,12,0,0
13,3,13,2,15,0,0
13,3,13,3,23,0,0
13,3,13,2,13,0,0
13,3,13,1,10,0.038898971,1
13,3,13,1,8,0.020781068,1
13,3,13,1,6,0.041381078,1
13,3,13,3,21,0.003293892,1
13,3,13,3,20,0.009886443,1
13,3,13,3,19,0.001705968,1
13,3,13,4,28,0.099733837,1
13,3,13,4,24,0.100065942,1
13,3,13,4,29,0.083061922,1
13,3,13,4,27,0.095963329,1
13,3,13,4,26,0.100667075,1
13,3,13,4,25,0.10233608,1
13,3,13,0,1,0.155573084,2
13,3,13,0,2,0.16095045,2
13,3,13,0,5,0.159165379,2
13,3,13,0,3,0.160025524,2
13,3,13,0,0,0.161908575,2
13,3,13,0,4,0.157863584,2
13,3,17,1,9,0,0
13,3,17,1,11,0,0
13,3,17,1,7,0,0
13,3,17,2,17,0,0
13,3,17,3,22,0,0
13,3,17,2,14,0,0
13,3,17,2,12,0,0
13,3,17,2,13,0,0
13,3,17,1,10,0,0
13,3,17,1,8,0,0
13,3,17,1,6,0,0
13,3,17,3,21,0,0
13,3,17,3,19,0,0
13,3,17,2,16,0.004190704,1
13,3,17,3,18,0.005407713,1
13,3,17,2,15,0.002554402,1
13,3,17,3,23,0.002933291,1
13,3,17,3,20,0.001115467,1
13,3,17,4,28,0.0618463,1
13,3,17,4,24,0.039767915,1
13,3,17,4,29,0.081691769,1
13,3,17,4,27,0.058249209,1
13,3,17,4,26,0.081138399,1
13,3,17,4,25,0.080474048,1
13,3,17,0,3,0.156128769,1
13,3,17,0,0,0.158725966,1
13,3,17,0,4,0.158921264,1
13,3,17,0,1,0.16466629,2
13,3,17,0,2,0.161736732,2
13,3,17,0,5,0.162438428,2
13,3,21,1,9,0,0
13,3,21,1,11,0,0
13,3,21,1,7,0,0
13,3,21,2,17,0,0
13,3,21,2,14,0,0
13,3,21,2,12,0,0
13,3,21,2,13,0,0
13,3,21,1,10,0,0
13,3,21,1,8,0,0
13,3,21,1,6,0,0
13,3,21,3,21,0,0
13,3,21,3,19,0,0
13,3,21,2,16,0,0
13,3,21,3,18,0,0
13,3,21,3,23,0,0
13,3,21,3,20,0,0
13,3,21,3,22,0.004681741,1
13,3,21,2,15,0.002581984,1
13,3,21,4,28,0.08040536,1
13,3,21,4,24,0.080421131,1
13,3,21,4,29,0.080777628,1
13,3,21,4,27,0.040563297,1
13,3,21,4,26,0.081113917,1
13,3,21,4,25,0.084863037,1
13,3,21,0,3,0.140435144,1
13,3,21,0,0,0.140485894,1
13,3,21,0,4,0.142714833,1
13,3,21,0,1,0.139290328,1
13,3,21,0,2,0.145428143,1
13,3,21,0,5,0.138598056,1
13,4,1,1,9,0,0
13,4,1,1,11,0,0
13,4,1,1,7,0,0
13,4,1,2,17,0,0
13,4,1,2,12,0,0
13,4,1,2,13,0,0
13,4,1,1,10,0,0
13,4,1,1,8,0,0
13,4,1,1,6,0,0
13,4,1,3,23,0,0
13,4,1,3,20,0,0
13,4,1,3,22,0,0
13,4,1,2,14,0.039952772,1
13,4,1,3,21,0.006515315,1
13,4,1,3,19,0.008099557,1
13,4,1,2,16,0.042942111,1
13,4,1,3,18,0.007397101,1
13,4,1,2,15,0.000914633,1
13,4,1,4,28,0.078348802,1
13,4,1,4,24,0.05663014,1
13,4,1,4,29,0.078160136,1
